county,month,ndvi_mean,state,week,year
Milam,8.0,0.423864063212145,Texas,4.0,2024
Camp,8.0,0.627453972903698,Texas,4.0,2024
Freestone,8.0,0.570111009859079,Texas,4.0,2024
Runnels,8.0,0.272959310131713,Texas,4.0,2024
Terrell,8.0,0.23603294074652,Texas,4.0,2024
Marion,8.0,0.571691724859408,Texas,4.0,2024
Jasper,8.0,0.475984274976371,Texas,4.0,2024
Hansford,8.0,0.420219567649442,Texas,4.0,2024
Throckmorton,8.0,0.339938165922367,Texas,4.0,2024
Limestone,8.0,0.474511788178222,Texas,4.0,2024
Red River,8.0,0.571383602446339,Texas,4.0,2024
Hardeman,8.0,0.291241881705735,Texas,4.0,2024
Live Oak,8.0,0.379178415382702,Texas,4.0,2024
Sherman,8.0,0.519081738640782,Texas,4.0,2024
Bailey,8.0,0.36490700539707,Texas,4.0,2024
Culberson,8.0,0.160587102499665,Texas,4.0,2024
Kimble,8.0,0.387059303916732,Texas,4.0,2024
McCulloch,8.0,0.352250264106744,Texas,4.0,2024
Crockett,8.0,0.248152158819682,Texas,4.0,2024
Hill,8.0,0.408524143250765,Texas,4.0,2024
Kent,8.0,0.27957371315158,Texas,4.0,2024
Loving,8.0,0.164244186053239,Texas,4.0,2024
Dickens,8.0,0.290401285007462,Texas,4.0,2024
La Salle,8.0,0.37463532415465,Texas,4.0,2024
Lamb,8.0,0.329680208515155,Texas,4.0,2024
King,8.0,0.341741291166855,Texas,4.0,2024
Yoakum,8.0,0.286081486623432,Texas,4.0,2024
Borden,8.0,0.213679946757457,Texas,4.0,2024
San Saba,8.0,0.39913484444892,Texas,4.0,2024
Castro,8.0,0.315674617261063,Texas,4.0,2024
Brewster,8.0,0.190291284887479,Texas,4.0,2024
Jones,8.0,0.2694584928496,Texas,4.0,2024
Callahan,8.0,0.356736783263021,Texas,4.0,2024
Taylor,8.0,0.296729232852553,Texas,4.0,2024
Andrews,8.0,0.224685054142147,Texas,4.0,2024
Caldwell,8.0,0.312494612807622,Texas,4.0,2024
Hays,8.0,0.340180431712452,Texas,4.0,2024
Kitsap,8.0,0.203485226986673,Washington,4.0,2024
Lewis,8.0,0.329767935362278,Washington,4.0,2024
Skagit,8.0,0.172911214391635,Washington,4.0,2024
Island,8.0,0.129120319906068,Washington,4.0,2024
Thurston,8.0,0.278815829689769,Washington,4.0,2024
Snohomish,8.0,0.224997362053522,Washington,4.0,2024
Pierce,8.0,0.238288375014351,Washington,4.0,2024
King,8.0,0.234936772337526,Washington,4.0,2024
Mason,8.0,0.226161307844595,Washington,4.0,2024
Spokane,8.0,0.308536594747584,Washington,4.0,2024
Stevens,8.0,0.330446009342261,Washington,4.0,2024
Pend Oreille,8.0,0.35453047480439,Washington,4.0,2024
Grant,8.0,0.250772762084725,Washington,4.0,2024
Adams,8.0,0.20173506632752,Washington,4.0,2024
Cowlitz,8.0,0.330010243912022,Washington,4.0,2024
Skamania,8.0,0.366259752915058,Washington,4.0,2024
Clark,8.0,0.347406191019101,Washington,4.0,2024
Whitman,8.0,0.19888379247435,Washington,4.0,2024
Wahkiakum,8.0,0.354120419112222,Washington,4.0,2024
Jefferson,8.0,0.171886145555884,Washington,4.0,2024
Okanogan,8.0,0.259951686154638,Washington,4.0,2024
Ferry,8.0,0.307152170034299,Washington,4.0,2024
Lincoln,8.0,0.189785419602555,Washington,4.0,2024
Garfield,8.0,0.201233022563024,Washington,4.0,2024
Pacific,8.0,0.242103649331465,Washington,4.0,2024
Klickitat,8.0,0.283042138964892,Washington,4.0,2024
San Juan,8.0,0.0865597319170864,Washington,4.0,2024
Grays Harbor,8.0,0.216665357113439,Washington,4.0,2024
Whatcom,8.0,0.126283578508874,Washington,4.0,2024
Kittitas,8.0,0.240427224922148,Washington,4.0,2024
Benton,8.0,0.226844854170983,Washington,4.0,2024
Franklin,8.0,0.30061073270109,Washington,4.0,2024
Asotin,8.0,0.201858727241206,Washington,4.0,2024
Clallam,8.0,0.168986031952293,Washington,4.0,2024
Columbia,8.0,0.248902437479026,Washington,4.0,2024
Walla Walla,8.0,0.238087604065237,Washington,4.0,2024
Chelan,8.0,0.253863332800124,Washington,4.0,2024
Douglas,8.0,0.145791829537295,Washington,4.0,2024
Yakima,8.0,0.286807682129141,Washington,4.0,2024
San Francisco,8.0,-0.0559197310839317,California,4.0,2024
Santa Cruz,8.0,0.510018706793266,Arizona,5.0,2024
Pima,8.0,0.272075185325447,Arizona,5.0,2024
Greenlee,8.0,0.322936571105029,Arizona,5.0,2024
La Paz,8.0,0.137827034746072,Arizona,5.0,2024
Apache,8.0,0.251100705722593,Arizona,5.0,2024
Coconino,8.0,0.202783153333121,Arizona,5.0,2024
Gila,8.0,0.246779740216073,Arizona,5.0,2024
Pinal,8.0,0.225390631149039,Arizona,5.0,2024
Maricopa,8.0,0.155624889222632,Arizona,5.0,2024
Yavapai,8.0,0.175155850856857,Arizona,5.0,2024
Graham,8.0,0.25945861591312,Arizona,5.0,2024
Navajo,8.0,0.18626744288964,Arizona,5.0,2024
Cochise,8.0,0.336369753479509,Arizona,5.0,2024
Yuma,8.0,0.14581465952077,Arizona,5.0,2024
Mohave,8.0,0.177389282275921,Arizona,5.0,2024
Napa,8.0,0.453715646629244,California,5.0,2024
Marin,8.0,0.268750958681705,California,5.0,2024
Contra Costa,8.0,0.323695224871427,California,5.0,2024
San Mateo,8.0,0.28453657314023,California,5.0,2024
Alameda,8.0,0.271823934134886,California,5.0,2024
San Benito,8.0,0.34949373292761,California,5.0,2024
Santa Clara,8.0,0.436337689615579,California,5.0,2024
Santa Cruz,8.0,0.456901391340111,California,5.0,2024
Sonoma,8.0,0.462111799359022,California,5.0,2024
San Joaquin,8.0,0.462051183734738,California,5.0,2024
Solano,8.0,0.353435870895528,California,5.0,2024
Kings,8.0,0.350142474748736,California,5.0,2024
Tulare,8.0,0.394178349407488,California,5.0,2024
Tehama,8.0,0.41411697998406,California,5.0,2024
Shasta,8.0,0.59626073937151,California,5.0,2024
Sacramento,8.0,0.387952184842458,California,5.0,2024
Placer,8.0,0.594796433387359,California,5.0,2024
El Dorado,8.0,0.581250027453113,California,5.0,2024
Yolo,8.0,0.42508406993812,California,5.0,2024
Nevada,8.0,0.634118766048958,California,5.0,2024
Yuba,8.0,0.559228173656875,California,5.0,2024
Sutter,8.0,0.558966993547792,California,5.0,2024
Sierra,8.0,0.663705797641577,California,5.0,2024
Calaveras,8.0,0.511001979174437,California,5.0,2024
Mariposa,8.0,0.457670959356272,California,5.0,2024
Trinity,8.0,0.631652437146558,California,5.0,2024
Inyo,8.0,0.149922206020068,California,5.0,2024
Mono,8.0,0.277153588722405,California,5.0,2024
Alpine,8.0,0.441865731378741,California,5.0,2024
Colusa,8.0,0.49797647190111,California,5.0,2024
Modoc,8.0,0.353799569267031,California,5.0,2024
Plumas,8.0,0.525036683686548,California,5.0,2024
Siskiyou,8.0,0.561042174810836,California,5.0,2024
Glenn,8.0,0.456915370290894,California,5.0,2024
Amador,8.0,0.502207795359828,California,5.0,2024
Kern,8.0,0.295423342690301,California,5.0,2024
Butte,8.0,0.537421977286669,California,5.0,2024
Lake,8.0,0.511803754504126,California,5.0,2024
Del Norte,8.0,0.54933804392276,California,5.0,2024
Imperial,8.0,0.110817924247748,California,5.0,2024
Humboldt,8.0,0.618704386469393,California,5.0,2024
Monterey,8.0,0.382062173986199,California,5.0,2024
San Diego,8.0,0.310266872302275,California,5.0,2024
San Luis Obispo,8.0,0.329726213173181,California,5.0,2024
Santa Barbara,8.0,0.297453276098033,California,5.0,2024
Tuolumne,8.0,0.503824065122892,California,5.0,2024
Lassen,8.0,0.354206442234716,California,5.0,2024
Mendocino,8.0,0.574249675907545,California,5.0,2024
Los Angeles,8.0,0.285336116962842,California,5.0,2024
Orange,8.0,0.255403253613617,California,5.0,2024
Ventura,8.0,0.381065485420894,California,5.0,2024
San Bernardino,8.0,0.1445113649088,California,5.0,2024
Riverside,8.0,0.192977859128951,California,5.0,2024
Merced,8.0,0.382533378083214,California,5.0,2024
Stanislaus,8.0,0.407695196396795,California,5.0,2024
Fresno,8.0,0.377239975905095,California,5.0,2024
Madera,8.0,0.424720712399011,California,5.0,2024
Lac qui Parle,8.0,0.580206569047091,Minnesota,5.0,2024
Todd,8.0,0.595711050676136,Minnesota,5.0,2024
Aitkin,8.0,0.515654379396215,Minnesota,5.0,2024
Hubbard,8.0,0.521446790850213,Minnesota,5.0,2024
Jackson,8.0,0.730089521721394,Minnesota,5.0,2024
Pope,8.0,0.629424862389423,Minnesota,5.0,2024
Rock,8.0,0.565557438914153,Minnesota,5.0,2024
Waseca,8.0,0.627621384241124,Minnesota,5.0,2024
Cottonwood,8.0,0.815093955499155,Minnesota,5.0,2024
Koochiching,8.0,0.508075229732876,Minnesota,5.0,2024
Watonwan,8.0,0.809319159396308,Minnesota,5.0,2024
Becker,8.0,0.524407000802303,Minnesota,5.0,2024
Norman,8.0,0.481859177139877,Minnesota,5.0,2024
Marshall,8.0,0.447549615085025,Minnesota,5.0,2024
Meeker,8.0,0.647123361720109,Minnesota,5.0,2024
Kanabec,8.0,0.57517453917925,Minnesota,5.0,2024
Lake of the Woods,8.0,0.350355463455926,Minnesota,5.0,2024
Lincoln,8.0,0.682256366282403,Minnesota,5.0,2024
Lake,8.0,0.365806774664042,Minnesota,5.0,2024
Murray,8.0,0.6250674908775,Minnesota,5.0,2024
Wadena,8.0,0.547695246117269,Minnesota,5.0,2024
Pennington,8.0,0.414175637758746,Minnesota,5.0,2024
Traverse,8.0,0.708007731494739,Minnesota,5.0,2024
Yellow Medicine,8.0,0.682347481626464,Minnesota,5.0,2024
Swift,8.0,0.671185836396988,Minnesota,5.0,2024
Red Lake,8.0,0.418282404353492,Minnesota,5.0,2024
Clearwater,8.0,0.515825777865197,Minnesota,5.0,2024
Big Stone,8.0,0.630873315291406,Minnesota,5.0,2024
Redwood,8.0,0.81926593597845,Minnesota,5.0,2024
Roseau,8.0,0.462594973016874,Minnesota,5.0,2024
Cook,8.0,0.154748298107006,Minnesota,5.0,2024
Grant,8.0,0.67155493385685,Minnesota,5.0,2024
Chippewa,8.0,0.749139153642797,Minnesota,5.0,2024
Faribault,8.0,0.631864867824532,Minnesota,5.0,2024
Pine,8.0,0.57321760571153,Minnesota,5.0,2024
Mower,8.0,0.63772757556502,Minnesota,5.0,2024
Fillmore,8.0,0.666714153871046,Minnesota,5.0,2024
Dodge,8.0,0.655787060728474,Minnesota,5.0,2024
Olmsted,8.0,0.543958849774037,Minnesota,5.0,2024
Wabasha,8.0,0.566427244479501,Minnesota,5.0,2024
Blue Earth,8.0,0.719311760039151,Minnesota,5.0,2024
Nicollet,8.0,0.770669150366857,Minnesota,5.0,2024
Brown,8.0,0.815147370402992,Minnesota,5.0,2024
Rice,8.0,0.621648717298121,Minnesota,5.0,2024
McLeod,8.0,0.67966641678213,Minnesota,5.0,2024
Mille Lacs,8.0,0.497845078415612,Minnesota,5.0,2024
Sibley,8.0,0.70770606183512,Minnesota,5.0,2024
Wright,8.0,0.550494277387318,Minnesota,5.0,2024
Scott,8.0,0.576171533307733,Minnesota,5.0,2024
Chisago,8.0,0.5852609038256,Minnesota,5.0,2024
Dakota,8.0,0.645818302176234,Minnesota,5.0,2024
Anoka,8.0,0.519775833026341,Minnesota,5.0,2024
Ramsey,8.0,0.466389666786229,Minnesota,5.0,2024
Isanti,8.0,0.551078789721188,Minnesota,5.0,2024
Washington,8.0,0.574368228443575,Minnesota,5.0,2024
Sherburne,8.0,0.54791803620856,Minnesota,5.0,2024
Le Sueur,8.0,0.616036364442844,Minnesota,5.0,2024
Carver,8.0,0.589578008359974,Minnesota,5.0,2024
Hennepin,8.0,0.48391523156892,Minnesota,5.0,2024
Goodhue,8.0,0.694292632930389,Minnesota,5.0,2024
Benton,8.0,0.5970800038851,Minnesota,5.0,2024
Stearns,8.0,0.591865489493191,Minnesota,5.0,2024
Clay,8.0,0.543983738792726,Minnesota,5.0,2024
Wilkin,8.0,0.584059790919884,Minnesota,5.0,2024
Stevens,8.0,0.715479345332798,Minnesota,5.0,2024
Kittson,8.0,0.43715226927972,Minnesota,5.0,2024
Morrison,8.0,0.58628183622357,Minnesota,5.0,2024
Pipestone,8.0,0.639341549754459,Minnesota,5.0,2024
Renville,8.0,0.741079304043603,Minnesota,5.0,2024
Mahnomen,8.0,0.504162674809873,Minnesota,5.0,2024
Freeborn,8.0,0.571256030665059,Minnesota,5.0,2024
Douglas,8.0,0.556734432749621,Minnesota,5.0,2024
Beltrami,8.0,0.417347485117034,Minnesota,5.0,2024
Cass,8.0,0.493408197613894,Minnesota,5.0,2024
Crow Wing,8.0,0.544978406832133,Minnesota,5.0,2024
St. Louis,8.0,0.419466214829471,Minnesota,5.0,2024
Carlton,8.0,0.535175636248847,Minnesota,5.0,2024
Martin,8.0,0.616766286246632,Minnesota,5.0,2024
Otter Tail,8.0,0.563909667935336,Minnesota,5.0,2024
Polk,8.0,0.438083499851151,Minnesota,5.0,2024
Itasca,8.0,0.535253975886255,Minnesota,5.0,2024
Houston,8.0,0.579949551738177,Minnesota,5.0,2024
Lyon,8.0,0.665340206170103,Minnesota,5.0,2024
Steele,8.0,0.629823551750159,Minnesota,5.0,2024
Kandiyohi,8.0,0.676807848998959,Minnesota,5.0,2024
Winona,8.0,0.511411143562957,Minnesota,5.0,2024
Nobles,8.0,0.603972337270156,Minnesota,5.0,2024
Cherokee,8.0,0.0498704126239893,Texas,5.0,2024
Smith,8.0,0.0917567784671804,Texas,5.0,2024
Calhoun,8.0,0.0765684011087308,Texas,5.0,2024
Victoria,8.0,0.333922147948774,Texas,5.0,2024
Goliad,8.0,0.3169928980614,Texas,5.0,2024
Jefferson,8.0,0.0199098264515411,Texas,5.0,2024
Newton,8.0,0.115009823188028,Texas,5.0,2024
Hardin,8.0,0.113882220624226,Texas,5.0,2024
Bee,8.0,0.331083732995671,Texas,5.0,2024
Glasscock,8.0,0.120079742413034,Texas,5.0,2024
Howard,8.0,0.169094332912252,Texas,5.0,2024
Brown,8.0,0.293277595031568,Texas,5.0,2024
Brazos,8.0,0.246011533608494,Texas,5.0,2024
Robertson,8.0,0.241276033357519,Texas,5.0,2024
Burleson,8.0,0.227826356244575,Texas,5.0,2024
Val Verde,8.0,0.198403427218745,Texas,5.0,2024
Moore,8.0,0.283584339191978,Texas,5.0,2024
Maverick,8.0,0.203427516518363,Texas,5.0,2024
Gillespie,8.0,0.305282024764671,Texas,5.0,2024
Deaf Smith,8.0,0.129784223339717,Texas,5.0,2024
Kerr,8.0,0.31179276805296,Texas,5.0,2024
Bell,8.0,0.253288403448313,Texas,5.0,2024
Coryell,8.0,0.293564831612963,Texas,5.0,2024
Lampasas,8.0,0.308942586638248,Texas,5.0,2024
Dawson,8.0,0.247093508048701,Texas,5.0,2024
Webb,8.0,0.309039163906459,Texas,5.0,2024
Angelina,8.0,0.145769551756071,Texas,5.0,2024
Titus,8.0,0.0986311766956605,Texas,5.0,2024
Nacogdoches,8.0,0.148615763388247,Texas,5.0,2024
Anderson,8.0,0.0886253806274903,Texas,5.0,2024
Gray,8.0,0.275840587483639,Texas,5.0,2024
Lamar,8.0,0.154039218944202,Texas,5.0,2024
Reeves,8.0,0.0602542376342458,Texas,5.0,2024
Hale,8.0,0.213475377780728,Texas,5.0,2024
Irion,8.0,0.206192654196229,Texas,5.0,2024
Tom Green,8.0,0.232213744715058,Texas,5.0,2024
Bandera,8.0,0.346540030702449,Texas,5.0,2024
Bexar,8.0,0.315359702669703,Texas,5.0,2024
Comal,8.0,0.318413328002387,Texas,5.0,2024
Kendall,8.0,0.355739310636189,Texas,5.0,2024
Medina,8.0,0.308668704234738,Texas,5.0,2024
Guadalupe,8.0,0.369757305641685,Texas,5.0,2024
Atascosa,8.0,0.351361699328049,Texas,5.0,2024
Wilson,8.0,0.320319067717592,Texas,5.0,2024
Scurry,8.0,0.172146208365702,Texas,5.0,2024
Erath,8.0,0.352116812808496,Texas,5.0,2024
Nolan,8.0,0.281829994752106,Texas,5.0,2024
Bowie,8.0,0.109757339052985,Texas,5.0,2024
Uvalde,8.0,0.286023831475112,Texas,5.0,2024
Wilbarger,8.0,0.217274970376847,Texas,5.0,2024
McLennan,8.0,0.210846338915921,Texas,5.0,2024
Falls,8.0,0.234044441507273,Texas,5.0,2024
Clay,8.0,0.311035433383749,Texas,5.0,2024
Wichita,8.0,0.214285760464475,Texas,5.0,2024
Archer,8.0,0.230472043638906,Texas,5.0,2024
Zapata,8.0,0.327409794704305,Texas,5.0,2024
Armstrong,8.0,0.205180298280097,Texas,5.0,2024
Oldham,8.0,0.117011125773306,Texas,5.0,2024
Randall,8.0,0.188631483271971,Texas,5.0,2024
Potter,8.0,0.191466534460747,Texas,5.0,2024
Carson,8.0,0.264135344745055,Texas,5.0,2024
Hutchinson,8.0,0.275688156852658,Texas,5.0,2024
Cameron,8.0,0.178181368069075,Texas,5.0,2024
Willacy,8.0,0.218476389911476,Texas,5.0,2024
Williamson,8.0,0.241947322375899,Texas,5.0,2024
Travis,8.0,0.225771938541239,Texas,5.0,2024
Bastrop,8.0,0.254087211956044,Texas,5.0,2024
Orange,8.0,0.0186759735080657,Texas,5.0,2024
Rusk,8.0,0.0711275179278075,Texas,5.0,2024
Gregg,8.0,0.0960739713846045,Texas,5.0,2024
Upshur,8.0,0.125979020343607,Texas,5.0,2024
Harrison,8.0,0.105944924575415,Texas,5.0,2024
Hockley,8.0,0.206144346349859,Texas,5.0,2024
Crosby,8.0,0.224896410009917,Texas,5.0,2024
Lynn,8.0,0.302293654455284,Texas,5.0,2024
Lubbock,8.0,0.247026701805436,Texas,5.0,2024
Hidalgo,8.0,0.349064368644014,Texas,5.0,2024
Starr,8.0,0.316433844358835,Texas,5.0,2024
Martin,8.0,0.181513233714936,Texas,5.0,2024
Midland,8.0,0.155508982288553,Texas,5.0,2024
Ector,8.0,0.156565384030823,Texas,5.0,2024
Jim Wells,8.0,0.355997167577895,Texas,5.0,2024
Aransas,8.0,0.12568426796116,Texas,5.0,2024
San Patricio,8.0,0.207000077320719,Texas,5.0,2024
Nueces,8.0,0.14894206925364,Texas,5.0,2024
Kleberg,8.0,0.269853349537685,Texas,5.0,2024
Kenedy,8.0,0.293873886445533,Texas,5.0,2024
Henderson,8.0,0.0956545261672777,Texas,5.0,2024
Fannin,8.0,0.233939089314822,Texas,5.0,2024
Navarro,8.0,0.109836877165486,Texas,5.0,2024
Rockwall,8.0,0.162754679420727,Texas,5.0,2024
Parker,8.0,0.303458585807921,Texas,5.0,2024
Kaufman,8.0,0.151801964488471,Texas,5.0,2024
Johnson,8.0,0.348518869995703,Texas,5.0,2024
Tarrant,8.0,0.251753342056242,Texas,5.0,2024
Wise,8.0,0.286906109566602,Texas,5.0,2024
Ellis,8.0,0.20315151511938,Texas,5.0,2024
Hunt,8.0,0.168446798691487,Texas,5.0,2024
Hood,8.0,0.372390771789609,Texas,5.0,2024
Collin,8.0,0.187335138969118,Texas,5.0,2024
Denton,8.0,0.209546461906385,Texas,5.0,2024
Dallas,8.0,0.216877463998475,Texas,5.0,2024
Somervell,8.0,0.363677867526727,Texas,5.0,2024
Cooke,8.0,0.301099936500851,Texas,5.0,2024
Palo Pinto,8.0,0.3520479968235,Texas,5.0,2024
Grayson,8.0,0.243815439011294,Texas,5.0,2024
Hopkins,8.0,0.126481538369513,Texas,5.0,2024
Hudspeth,8.0,0.113207393776841,Texas,5.0,2024
El Paso,8.0,0.152022498853207,Texas,5.0,2024
Matagorda,8.0,0.0981248927841942,Texas,5.0,2024
Washington,8.0,0.229439673958847,Texas,5.0,2024
Wharton,8.0,0.181623337358644,Texas,5.0,2024
Fort Bend,8.0,0.0496877025391251,Texas,5.0,2024
Waller,8.0,0.102262261316155,Texas,5.0,2024
Galveston,8.0,0.0084830849953686,Texas,5.0,2024
Harris,8.0,0.0372453876468583,Texas,5.0,2024
Montgomery,8.0,0.104932151243302,Texas,5.0,2024
Liberty,8.0,0.0817449184382552,Texas,5.0,2024
Chambers,8.0,0.0219817222902599,Texas,5.0,2024
Brazoria,8.0,0.0499880606662517,Texas,5.0,2024
Austin,8.0,0.178351874339799,Texas,5.0,2024
Walker,8.0,0.117683025023358,Texas,5.0,2024
Trinity,8.0,0.149284522439557,Texas,5.0,2024
Menard,8.0,0.179694270367262,Texas,5.0,2024
Gonzales,8.0,0.319202126120152,Texas,5.0,2024
Refugio,8.0,0.285311433847839,Texas,5.0,2024
Jim Hogg,8.0,0.362628785884632,Texas,5.0,2024
Dimmit,8.0,0.303285209710942,Texas,5.0,2024
Schleicher,8.0,0.219441220411443,Texas,5.0,2024
Delta,8.0,0.134204676266127,Texas,5.0,2024
Zavala,8.0,0.238743946797729,Texas,5.0,2024
Eastland,8.0,0.337926658843422,Texas,5.0,2024
DeWitt,8.0,0.298253497417472,Texas,5.0,2024
Leon,8.0,0.22375623129457,Texas,5.0,2024
Stonewall,8.0,0.227018549994498,Texas,5.0,2024
McMullen,8.0,0.334916402749212,Texas,5.0,2024
Sutton,8.0,0.253134996534575,Texas,5.0,2024
Kinney,8.0,0.253243241375003,Texas,5.0,2024
Fayette,8.0,0.262683550681412,Texas,5.0,2024
Briscoe,8.0,0.192589693042801,Texas,5.0,2024
Reagan,8.0,0.13206661740086,Texas,5.0,2024
Coleman,8.0,0.277120910295546,Texas,5.0,2024
Ochiltree,8.0,0.281614829922193,Texas,5.0,2024
Crane,8.0,0.132412663726275,Texas,5.0,2024
Mills,8.0,0.28789520054136,Texas,5.0,2024
Sabine,8.0,0.130565693662816,Texas,5.0,2024
Houston,8.0,0.146182605502826,Texas,5.0,2024
Upton,8.0,0.145232051347198,Texas,5.0,2024
Jack,8.0,0.302004557994824,Texas,5.0,2024
Hemphill,8.0,0.293165491325672,Texas,5.0,2024
Shackelford,8.0,0.227428971892409,Texas,5.0,2024
San Jacinto,8.0,0.163942540353174,Texas,5.0,2024
Floyd,8.0,0.204984658519326,Texas,5.0,2024
Karnes,8.0,0.341063717906627,Texas,5.0,2024
Duval,8.0,0.360193206270861,Texas,5.0,2024
Franklin,8.0,0.119173917700553,Texas,5.0,2024
Edwards,8.0,0.263448949102368,Texas,5.0,2024
Gaines,8.0,0.205582214585925,Texas,5.0,2024
Garza,8.0,0.213274621578782,Texas,5.0,2024
Parmer,8.0,0.10925101851918,Texas,5.0,2024
Terry,8.0,0.272313695854663,Texas,5.0,2024
Foard,8.0,0.237658984783503,Texas,5.0,2024
Real,8.0,0.291740717173265,Texas,5.0,2024
Knox,8.0,0.247915748589517,Texas,5.0,2024
Motley,8.0,0.226023068116189,Texas,5.0,2024
Tyler,8.0,0.116052413800018,Texas,5.0,2024
Presidio,8.0,0.120731533706588,Texas,5.0,2024
Pecos,8.0,0.136347226379768,Texas,5.0,2024
Jackson,8.0,0.267892605116674,Texas,5.0,2024
Swisher,8.0,0.161983921798971,Texas,5.0,2024
Sterling,8.0,0.150590754602688,Texas,5.0,2024
Winkler,8.0,0.117168601536601,Texas,5.0,2024
Frio,8.0,0.281005735602059,Texas,5.0,2024
Lipscomb,8.0,0.328798881119146,Texas,5.0,2024
Collingsworth,8.0,0.220348945803542,Texas,5.0,2024
Colorado,8.0,0.22469397382098,Texas,5.0,2024
Shelby,8.0,0.11175028354516,Texas,5.0,2024
Comanche,8.0,0.331505919251348,Texas,5.0,2024
Burnet,8.0,0.274109366020859,Texas,5.0,2024
Cass,8.0,0.0900239837896167,Texas,5.0,2024
Cochran,8.0,0.184701029634268,Texas,5.0,2024
Van Zandt,8.0,0.0817133760605106,Texas,5.0,2024
Donley,8.0,0.241052200478746,Texas,5.0,2024
Grimes,8.0,0.176572573895338,Texas,5.0,2024
Brooks,8.0,0.456202997767012,Texas,5.0,2024
Dallam,8.0,0.308062955851421,Texas,5.0,2024
Mitchell,8.0,0.171684973368006,Texas,5.0,2024
Wood,8.0,0.131821715930236,Texas,5.0,2024
Childress,8.0,0.187858533682673,Texas,5.0,2024
Jeff Davis,8.0,0.126674563701215,Texas,5.0,2024
Montague,8.0,0.318039312350596,Texas,5.0,2024
Haskell,8.0,0.238079999498976,Texas,5.0,2024
Fisher,8.0,0.175857988045822,Texas,5.0,2024
Concho,8.0,0.232714400284012,Texas,5.0,2024
Coke,8.0,0.21102806114395,Texas,5.0,2024
Ward,8.0,0.0754123481596133,Texas,5.0,2024
Hamilton,8.0,0.320979293975787,Texas,5.0,2024
Stephens,8.0,0.272568544764543,Texas,5.0,2024
Lavaca,8.0,0.277053696453387,Texas,5.0,2024
Bosque,8.0,0.342308912208313,Texas,5.0,2024
Roberts,8.0,0.258541769831901,Texas,5.0,2024
Rains,8.0,0.128648564772315,Texas,5.0,2024
Morris,8.0,0.116772688263048,Texas,5.0,2024
Wheeler,8.0,0.30786238843755,Texas,5.0,2024
Blanco,8.0,0.333672009606743,Texas,5.0,2024
Panola,8.0,0.0502581654492486,Texas,5.0,2024
Llano,8.0,0.301140402070137,Texas,5.0,2024
Mason,8.0,0.24825149675266,Texas,5.0,2024
Hartley,8.0,0.237072241830213,Texas,5.0,2024
Polk,8.0,0.15508042065445,Texas,5.0,2024
Cottle,8.0,0.215572520104068,Texas,5.0,2024
Young,8.0,0.276467494719922,Texas,5.0,2024
Lee,8.0,0.225724143171117,Texas,5.0,2024
Hall,8.0,0.2273501751906,Texas,5.0,2024
Baylor,8.0,0.257220181676406,Texas,5.0,2024
San Augustine,8.0,0.116942093727721,Texas,5.0,2024
Madison,8.0,0.212476106534165,Texas,5.0,2024
Milam,8.0,0.25882226454777,Texas,5.0,2024
Camp,8.0,0.134306254197383,Texas,5.0,2024
Freestone,8.0,0.14911866031758,Texas,5.0,2024
Runnels,8.0,0.253494182122115,Texas,5.0,2024
Terrell,8.0,0.135200108408954,Texas,5.0,2024
Marion,8.0,0.104282789051523,Texas,5.0,2024
Jasper,8.0,0.121652856053779,Texas,5.0,2024
Hansford,8.0,0.266800837056778,Texas,5.0,2024
Throckmorton,8.0,0.286319823217706,Texas,5.0,2024
Limestone,8.0,0.178694949706262,Texas,5.0,2024
Red River,8.0,0.133052492765482,Texas,5.0,2024
Hardeman,8.0,0.254887056881196,Texas,5.0,2024
Live Oak,8.0,0.363168961482568,Texas,5.0,2024
Sherman,8.0,0.317532555774501,Texas,5.0,2024
Bailey,8.0,0.165344395476222,Texas,5.0,2024
Culberson,8.0,0.0691316616562047,Texas,5.0,2024
Kimble,8.0,0.280344398057563,Texas,5.0,2024
McCulloch,8.0,0.260607430778795,Texas,5.0,2024
Crockett,8.0,0.200468311351486,Texas,5.0,2024
Hill,8.0,0.239902209249177,Texas,5.0,2024
Kent,8.0,0.19386780051489,Texas,5.0,2024
Loving,8.0,0.0419115264483994,Texas,5.0,2024
Dickens,8.0,0.258722471888907,Texas,5.0,2024
La Salle,8.0,0.278194643141195,Texas,5.0,2024
Lamb,8.0,0.205819878447296,Texas,5.0,2024
King,8.0,0.226668723000764,Texas,5.0,2024
Yoakum,8.0,0.146826490136772,Texas,5.0,2024
Borden,8.0,0.187384327608069,Texas,5.0,2024
San Saba,8.0,0.321684106542971,Texas,5.0,2024
Castro,8.0,0.19356810574391,Texas,5.0,2024
Brewster,8.0,0.142806539800335,Texas,5.0,2024
Jones,8.0,0.227021481030648,Texas,5.0,2024
Callahan,8.0,0.275439726275444,Texas,5.0,2024
Taylor,8.0,0.258862545641725,Texas,5.0,2024
Andrews,8.0,0.179063481381748,Texas,5.0,2024
Caldwell,8.0,0.325438672255142,Texas,5.0,2024
Hays,8.0,0.34139832245731,Texas,5.0,2024
Kitsap,8.0,0.677936580176587,Washington,5.0,2024
Lewis,8.0,0.811824105438053,Washington,5.0,2024
Skagit,8.0,0.718245972774456,Washington,5.0,2024
Island,8.0,0.28840433216798,Washington,5.0,2024
