state,county,datetime,year,week
Texas,Fannin,2023-08-19 21:16:48,2023,33
Texas,Titus,2023-08-19 18:54:00,2023,33
Texas,Rusk,2023-08-20 21:38:00,2023,34
Texas,Panola,2023-08-20 19:36:33,2023,34
Texas,Rusk,2023-08-20 18:09:00,2023,34
Texas,Anderson,2023-08-20 20:48:33,2023,34
Texas,Anderson,2023-08-20 09:45:00,2023,34
Texas,Anderson,2023-08-19 19:24:32,2023,33
Texas,Marion,2023-08-20 20:57:00,2023,34
Texas,Leon,2023-08-19 20:08:00,2023,33
Texas,Cass,2023-08-19 15:17:00,2023,33
Texas,Shelby,2023-08-20 17:31:00,2023,34
Texas,Shelby,2023-08-13 22:52:25,2023,33
Texas,Panola,2023-08-20 20:45:00,2023,34
Texas,Panola,2023-08-20 22:30:00,2023,34
Texas,Van Zandt,2023-08-20 23:34:26,2023,34
Texas,Montgomery,2023-08-20 23:43:00,2023,34
Texas,Anderson,2023-08-21 03:00:28,2023,34
Texas,Marion,2023-08-18 20:52:00,2023,33
Texas,Shelby,2023-08-19 04:32:03,2023,33
Texas,Shelby,2023-08-18 22:36:06,2023,33
Texas,Red River,2023-08-12 19:26:00,2023,32
Texas,Nacogdoches,2023-08-15 23:32:53,2023,33
Texas,Cass,2023-08-15 21:48:00,2023,33
Texas,Cherokee,2023-08-17 22:48:00,2023,33
Texas,Cass,2023-08-18 20:52:42,2023,33
Texas,Cass,2023-08-16 22:50:00,2023,33
Texas,Gregg,2023-08-18 18:33:00,2023,33
Texas,Wood,2023-08-15 22:16:00,2023,33
Texas,Shelby,2023-08-16 19:26:00,2023,33
Texas,Nacogdoches,2023-08-17 23:28:00,2023,33
Texas,Cass,2023-08-17 21:15:00,2023,33
Texas,Cherokee,2023-08-17 19:02:00,2023,33
Texas,Upshur,2023-08-15 19:06:00,2023,33
Texas,Rusk,2023-08-15 20:57:00,2023,33
Texas,Cherokee,2023-08-15 21:33:00,2023,33
Texas,Panola,2023-08-21 16:58:00,2023,34
Texas,Anderson,2023-08-20 23:51:12,2023,34
Texas,Montgomery,2023-08-21 17:48:00,2023,34
Texas,Walker,2023-08-21 17:55:00,2023,34
Texas,Nacogdoches,2023-08-21 21:26:00,2023,34
Texas,Erath,2023-08-21 20:35:31,2023,34
Texas,Colorado,2023-08-21 17:45:00,2023,34
Texas,Brown,2023-08-21 20:11:55,2023,34
Texas,Anderson,2023-08-20 19:15:00,2023,34
Texas,Hays,2023-08-21 17:45:23,2023,34
Texas,Leon,2023-08-21 19:39:00,2023,34
Texas,Falls,2023-08-20 23:40:56,2023,34
Texas,Clay,2023-08-21 20:01:26,2023,34
Texas,Trinity,2023-05-03 13:00:00,2023,18
Texas,Young,2023-08-21 20:27:39,2023,34
Texas,Leon,2023-08-22 08:41:51,2023,34
Texas,Jefferson,2023-08-09 00:00:00,2023,32
Texas,McCulloch,2023-08-22 17:18:45,2023,34
Texas,Wichita,2023-08-22 18:52:04,2023,34
Texas,Rusk,2023-08-11 19:32:00,2023,32
Texas,Williamson,2023-08-22 22:28:43,2023,34
Texas,Tyler,2023-08-22 22:26:12,2023,34
Texas,Rusk,2023-08-21 20:06:00,2023,34
Texas,Leon,2023-08-22 20:40:00,2023,34
Texas,Clay,2023-08-22 19:36:22,2023,34
Texas,Panola,2023-08-20 19:18:00,2023,34
Texas,Rusk,2023-08-22 20:15:00,2023,34
Texas,Marion,2023-08-22 22:10:00,2023,34
Texas,Liberty,2023-08-22 21:18:54,2023,34
Texas,Llano,2023-08-22 20:44:39,2023,34
Texas,Harris,2023-08-22 23:25:00,2023,34
Texas,Angelina,2023-08-22 19:29:17,2023,34
Texas,Leon,2023-08-22 21:20:00,2023,34
Texas,Leon,2023-08-22 12:21:07,2023,34
Texas,Harris,2023-08-23 13:05:00,2023,34
Texas,Polk,2023-08-22 15:41:00,2023,34
Texas,Matagorda,2023-08-21 13:19:04,2023,34
Texas,Hidalgo,2023-08-10 21:00:05,2023,32
Texas,Brewster,2023-08-18 00:30:00,2023,33
Texas,Brown,2023-08-28 16:45:31,2023,35
Texas,San Augustine,2023-08-26 17:20:00,2023,34
Texas,San Augustine,2023-08-26 18:01:53,2023,34
Texas,McLennan,2023-08-23 00:19:07,2023,34
Texas,Camp,2023-08-22 17:45:00,2023,34
Texas,Shelby,2023-08-27 19:33:00,2023,35
Texas,Anderson,2023-08-01 18:42:10,2023,31
Texas,Anderson,2023-08-28 18:45:00,2023,35
Texas,Clay,2023-08-26 22:58:41,2023,34
Texas,Houston,2023-08-27 22:28:00,2023,35
Texas,Tyler,2023-08-28 01:22:00,2023,35
Texas,Walker,2023-08-27 23:32:39,2023,35
Texas,Rusk,2023-08-23 20:26:44,2023,34
Texas,Panola,2023-08-26 22:42:00,2023,34
Texas,Walker,2023-08-28 00:19:22,2023,35
Texas,Rusk,2023-08-26 19:01:03,2023,34
Texas,Polk,2023-08-27 21:07:15,2023,35
Texas,Jasper,2023-08-27 23:40:00,2023,35
Texas,Panola,2023-03-30 20:13:00,2023,13
Texas,Nacogdoches,2023-08-28 00:08:00,2023,35
Texas,Orange,2023-08-27 21:56:05,2023,35
Texas,Marion,2023-08-28 01:25:00,2023,35
Texas,Archer,2023-08-26 21:23:14,2023,34
Texas,Liberty,2023-08-28 01:09:17,2023,35
Texas,Caldwell,2023-08-28 01:55:17,2023,35
Texas,Jasper,2023-08-27 23:40:57,2023,35
Texas,Nacogdoches,2023-08-27 20:57:00,2023,35
Texas,Anderson,2023-08-27 22:22:00,2023,35
Texas,Tyler,2023-08-27 23:50:14,2023,35
Texas,Marion,2023-08-28 02:03:00,2023,35
Texas,Bosque,2023-08-26 22:53:26,2023,34
Texas,Walker,2023-08-28 21:14:34,2023,35
Texas,Bosque,2023-08-28 18:58:10,2023,35
Texas,Kimble,2023-08-27 22:46:41,2023,35
Texas,Eastland,2023-08-28 21:06:36,2023,35
Texas,Angelina,2023-08-28 21:48:00,2023,35
Texas,Polk,2023-08-29 11:25:15,2023,35
Texas,Polk,2023-08-29 14:12:21,2023,35
Texas,Montgomery,2023-08-28 22:07:28,2023,35
Texas,Eastland,2023-08-29 00:18:59,2023,35
Texas,Trinity,2023-08-28 21:46:15,2023,35
Texas,Bowie,2023-08-14 22:54:00,2023,33
Texas,Bowie,2023-08-26 21:40:00,2023,34
Texas,Bell,2023-08-26 21:23:55,2023,34
Texas,Walker,2023-08-26 21:51:40,2023,34
Texas,Caldwell,2023-08-26 20:16:15,2023,34
Texas,Anderson,2023-08-26 19:51:05,2023,34
Texas,Gregg,2023-08-22 16:48:00,2023,34
Texas,Parker,2023-08-26 18:40:03,2023,34
Texas,Cherokee,2023-08-29 17:54:00,2023,35
Texas,Montgomery,2023-08-26 19:52:30,2023,34
Texas,Sabine,2023-08-26 17:54:28,2023,34
Texas,Montgomery,2023-08-24 22:06:05,2023,34
Texas,Nacogdoches,2023-08-26 17:38:00,2023,34
Texas,Jasper,2023-08-25 18:46:00,2023,34
Texas,Jasper,2023-08-25 22:00:54,2023,34
Texas,Nacogdoches,2023-08-20 03:59:18,2023,34
Texas,Bastrop,2023-08-25 20:35:20,2023,34
Texas,Cass,2023-08-25 23:05:00,2023,34
Texas,Walker,2023-08-29 19:41:58,2023,35
Texas,Shelby,2023-08-25 17:40:00,2023,34
Texas,San Jacinto,2023-08-25 21:45:12,2023,34
Texas,Tyler,2023-08-24 21:56:47,2023,34
Texas,Tyler,2023-08-25 19:40:00,2023,34
Texas,Cass,2023-08-25 18:42:01,2023,34
Texas,Sabine,2023-08-25 20:18:03,2023,34
Texas,Shelby,2023-08-25 21:44:39,2023,34
Texas,Collin,2023-08-25 23:20:41,2023,34
Texas,Marion,2023-08-25 23:42:00,2023,34
Texas,Anderson,2023-08-25 20:22:43,2023,34
Texas,Milam,2023-08-25 18:40:27,2023,34
Texas,Nacogdoches,2023-08-25 20:47:00,2023,34
Texas,Hunt,2023-08-25 20:29:53,2023,34
Texas,Newton,2023-08-25 18:34:44,2023,34
Texas,Howard,2023-08-25 17:35:50,2023,34
Texas,Shelby,2023-08-24 21:24:50,2023,34
Texas,Montgomery,2023-08-25 12:53:00,2023,34
Texas,Harris,2023-08-25 00:05:57,2023,34
Texas,Harris,2023-08-23 20:47:27,2023,34
Texas,Henderson,2023-08-24 20:18:00,2023,34
Texas,Anderson,2023-08-29 19:40:00,2023,35
Texas,Jasper,2023-08-29 20:50:00,2023,35
Texas,Crosby,2023-08-23 23:50:22,2023,34
Texas,Newton,2023-08-24 17:48:00,2023,34
Texas,Rusk,2023-08-24 17:55:00,2023,34
Texas,Houston,2023-08-23 22:12:35,2023,34
Texas,Jasper,2023-08-25 01:14:42,2023,34
Texas,Panola,2023-08-24 21:31:00,2023,34
Texas,Bell,2023-08-24 19:11:33,2023,34
Texas,Bowie,2023-08-24 19:58:00,2023,34
Texas,Morris,2023-08-23 22:30:00,2023,34
Texas,Harris,2023-08-23 20:43:43,2023,34
Texas,Kaufman,2023-08-23 17:42:53,2023,34
Texas,Crosby,2023-08-23 18:18:45,2023,34
Texas,Tyler,2023-08-29 18:45:00,2023,35
Texas,Caldwell,2023-08-21 21:15:36,2023,34
Texas,Liberty,2023-08-29 18:27:00,2023,35
Texas,Harrison,2023-08-22 21:52:00,2023,34
Texas,Gregg,2023-08-15 16:26:00,2023,33
Texas,Comanche,2023-08-29 17:29:53,2023,35
Texas,Walker,2023-08-29 20:32:00,2023,35
Texas,Sabine,2023-08-30 00:30:36,2023,35
Texas,Morris,2023-08-30 10:54:40,2023,35
Texas,Burleson,2023-08-29 22:44:35,2023,35
Texas,Liberty,2023-08-30 01:21:56,2023,35
Texas,Tyler,2023-08-29 22:22:19,2023,35
Texas,Cherokee,2023-08-29 21:36:00,2023,35
Texas,Tyler,2023-08-29 20:53:55,2023,35
Texas,Hardin,2023-08-29 22:13:29,2023,35
Texas,Liberty,2023-08-30 17:48:37,2023,35
Texas,Leon,2023-08-31 17:27:47,2023,35
Texas,Hardin,2023-08-31 17:49:15,2023,35
Texas,Liberty,2023-08-31 19:39:00,2023,35
Texas,Anderson,2023-08-30 18:58:00,2023,35
Texas,San Jacinto,2023-08-31 22:33:01,2023,35
Texas,Walker,2023-08-31 21:00:00,2023,35
Texas,Newton,2023-08-30 22:47:11,2023,35
Texas,Waller,2023-08-31 20:54:14,2023,35
Texas,Anderson,2023-08-31 22:33:00,2023,35
Texas,Robertson,2023-08-30 21:50:00,2023,35
Texas,Anderson,2023-08-30 14:45:00,2023,35
Texas,Marion,2023-08-30 17:28:02,2023,35
Texas,Angelina,2023-08-30 21:50:00,2023,35
Texas,Houston,2023-08-30 21:56:00,2023,35
Texas,Polk,2023-08-30 14:49:05,2023,35
Texas,Atascosa,2023-08-30 20:29:52,2023,35
Texas,Coryell,2023-08-30 19:54:51,2023,35
Texas,Houston,2023-08-29 21:13:00,2023,35
Texas,Tyler,2023-08-24 14:41:11,2023,34
Texas,Newton,2023-08-30 19:07:08,2023,35
Texas,Caldwell,2023-08-29 22:34:23,2023,35
Texas,Houston,2023-08-30 18:08:00,2023,35
Texas,Hardin,2023-04-01 18:38:00,2023,13
Texas,Walker,2023-08-29 23:38:00,2023,35
Texas,Houston,2023-08-30 16:22:00,2023,35
Texas,Trinity,2023-08-29 23:00:00,2023,35
Texas,Orange,2023-08-30 20:09:37,2023,35
Texas,Cherokee,2023-08-09 18:09:14,2023,32
Texas,Cherokee,2023-08-27 22:34:00,2023,35
Texas,Walker,2023-09-01 17:32:30,2023,35
Texas,Jasper,2023-08-09 19:44:00,2023,32
Texas,Walker,2023-09-01 19:09:32,2023,35
Texas,Williamson,2023-09-01 19:14:53,2023,35
Texas,Orange,2023-09-01 23:00:51,2023,35
Texas,Orange,2023-09-01 19:18:17,2023,35
Texas,Harrison,2023-09-01 22:45:34,2023,35
Texas,Jasper,2023-07-05 21:54:00,2023,27
Texas,Newton,2023-09-01 19:42:00,2023,35
Texas,Panola,2023-09-01 19:09:15,2023,35
Texas,Jasper,2023-09-01 18:13:00,2023,35
Texas,Montgomery,2023-09-01 19:32:00,2023,35
Texas,Jasper,2023-09-01 18:09:40,2023,35
Texas,Madison,2023-09-01 21:02:01,2023,35
Texas,Burnet,2023-09-01 20:05:53,2023,35
Texas,Rusk,2023-09-01 22:11:00,2023,35
Texas,Houston,2023-09-01 21:57:39,2023,35
Texas,Orange,2023-09-01 23:13:06,2023,35
Texas,Newton,2023-09-02 05:40:08,2023,35
Texas,Panola,2023-09-02 02:56:26,2023,35
Texas,Nacogdoches,2023-09-01 15:51:08,2023,35
Texas,Liberty,2023-09-01 17:59:41,2023,35
Texas,San Augustine,2023-07-11 22:11:22,2023,28
Texas,Palo Pinto,2023-09-04 22:06:02,2023,36
Texas,Wichita,2023-09-04 20:48:50,2023,36
Texas,McLennan,2023-09-04 23:22:54,2023,36
Texas,Henderson,2023-09-04 17:30:00,2023,36
Texas,Henderson,2023-09-02 21:25:00,2023,35
Texas,Travis,2023-09-02 21:47:58,2023,35
Texas,Navarro,2023-09-02 16:09:30,2023,35
Texas,Washington,2023-09-03 21:00:46,2023,36
Texas,Jasper,2023-09-04 17:12:00,2023,36
Texas,Stonewall,2023-09-04 22:08:16,2023,36
Texas,Hemphill,2023-08-31 21:19:16,2023,35
Texas,Hall,2023-09-07 18:46:15,2023,36
Texas,Hall,2023-08-16 20:39:13,2023,33
Texas,Lubbock,2023-09-07 18:55:09,2023,36
Texas,Jones,2023-09-06 04:39:40,2023,36
Texas,Armstrong,2023-08-23 19:35:50,2023,34
Texas,Callahan,2023-09-07 20:54:12,2023,36
Texas,Montague,2023-09-06 17:56:35,2023,36
Texas,Palo Pinto,2023-09-07 01:33:01,2023,36
Texas,Robertson,2023-09-07 18:37:00,2023,36
Texas,Stephens,2023-09-06 22:26:49,2023,36
Texas,Bell,2023-09-06 15:13:10,2023,36
Texas,Ellis,2023-09-06 22:37:53,2023,36
Texas,McLennan,2023-09-05 18:34:36,2023,36
Texas,Montgomery,2023-09-06 05:16:59,2023,36
Texas,Gray,2023-09-08 19:54:05,2023,36
Texas,Lubbock,2023-09-07 22:01:29,2023,36
Texas,Baylor,2023-09-08 19:55:36,2023,36
Texas,Palo Pinto,2023-09-08 22:11:29,2023,36
Texas,Stephens,2023-09-09 12:42:00,2023,36
Texas,San Jacinto,2023-09-09 21:01:00,2023,36
Texas,Baylor,2023-09-09 20:26:59,2023,36
Texas,Throckmorton,2023-09-09 23:36:31,2023,36
Texas,Shackelford,2023-09-09 18:50:07,2023,36
Texas,Trinity,2023-09-10 15:35:00,2023,37
Texas,Jasper,2023-09-10 17:40:00,2023,37
Texas,Callahan,2023-09-11 20:55:09,2023,37
Texas,Leon,2023-09-10 17:44:00,2023,37
Texas,Floyd,2023-09-11 02:11:00,2023,37
Texas,Clay,2023-09-10 19:17:43,2023,37
Texas,Eastland,2023-09-09 23:22:09,2023,36
Texas,Brazos,2023-09-10 16:05:16,2023,37
Texas,Robertson,2023-09-11 22:12:00,2023,37
Texas,Shackelford,2023-09-10 00:38:05,2023,37
Texas,Burnet,2023-09-08 21:49:55,2023,36
Texas,San Augustine,2023-07-13 21:14:25,2023,28
Texas,Sabine,2023-04-10 13:27:00,2023,15
Texas,Jefferson,2023-10-02 15:00:00,2023,40
Texas,Angelina,2023-07-08 21:25:00,2023,27
Texas,Sabine,2023-06-14 14:57:53,2023,24
Texas,Angelina,2023-07-23 18:45:51,2023,30
Texas,Sabine,2023-08-24 20:23:00,2023,34
Texas,San Augustine,2023-08-21 13:57:00,2023,34
Texas,San Augustine,2023-09-09 21:43:00,2023,36
Texas,Sabine,2023-08-29 20:18:17,2023,35
Texas,Hutchinson,2023-03-26 15:00:00,2023,13
Texas,Hutchinson,2023-03-26 19:52:12,2023,13
Texas,Culberson,2023-07-14 21:48:00,2023,28
Texas,Hutchinson,2023-03-24 15:05:00,2023,12
Texas,Potter,2023-05-11 21:27:00,2023,19
Texas,Moore,2023-04-06 22:09:00,2023,14
Texas,Hidalgo,2023-10-05 18:14:50,2023,40
Texas,Jefferson,2023-10-04 17:40:29,2023,40
Texas,San Jacinto,2023-09-02 20:51:04,2023,35
Texas,Montgomery,2023-08-07 18:55:56,2023,32
Texas,Brewster,2023-09-29 20:30:00,2023,39
Texas,Jefferson,2023-08-29 16:00:00,2023,35
Texas,Hardin,2023-09-11 20:30:10,2023,37
Texas,Sabine,2023-10-17 23:34:46,2023,42
Texas,Moore,2023-10-23 21:45:00,2023,43
Texas,Hutchinson,2023-10-12 19:11:00,2023,41
Texas,Potter,2023-10-20 22:10:06,2023,42
Texas,Randall,2023-10-22 19:11:16,2023,43
Texas,Hutchinson,2023-10-12 23:55:21,2023,41
Texas,Potter,2023-10-18 19:02:23,2023,42
Texas,Potter,2023-10-10 20:23:01,2023,41
Texas,Potter,2023-10-10 21:21:40,2023,41
Texas,Throckmorton,2023-09-19 23:25:42,2023,38
Texas,Randall,2023-03-04 19:37:06,2023,9
Texas,Kaufman,2023-10-18 21:17:11,2023,42
Texas,Williamson,2023-10-20 22:52:31,2023,42
Texas,Palo Pinto,2023-09-30 15:17:29,2023,39
Texas,Leon,2023-10-22 22:47:00,2023,43
Texas,Bell,2023-10-20 19:21:30,2023,42
Texas,Tom Green,2023-10-14 19:31:29,2023,41
Texas,Tarrant,2023-09-22 22:17:34,2023,38
Texas,Hill,2023-09-25 10:16:00,2023,39
Texas,Leon,2023-10-03 22:04:00,2023,40
Texas,Hunt,2023-10-06 19:47:56,2023,40
Texas,Lampasas,2023-09-07 22:10:49,2023,36
Texas,Callahan,2023-09-08 00:06:55,2023,36
Texas,Cooke,2023-09-07 21:12:57,2023,36
Texas,Grayson,2023-09-18 20:12:48,2023,38
Texas,Robertson,2023-09-22 19:42:00,2023,38
Texas,Lee,2023-09-19 20:53:09,2023,38
Texas,Bastrop,2023-09-15 22:01:57,2023,37
Texas,Henderson,2023-09-03 22:57:00,2023,36
Texas,Grimes,2023-09-18 20:40:00,2023,38
Texas,Grimes,2023-09-19 17:11:00,2023,38
Texas,Hunt,2023-09-17 18:18:44,2023,38
Texas,Jack,2023-09-19 21:52:50,2023,38
Texas,Fayette,2023-09-08 21:12:00,2023,36
Texas,Hunt,2023-09-19 18:15:09,2023,38
Texas,Clay,2023-09-09 15:30:00,2023,36
Texas,Atascosa,2023-09-04 23:05:35,2023,36
Texas,Gonzales,2023-09-19 20:43:44,2023,38
Texas,Hidalgo,2023-09-20 18:15:00,2023,38
Texas,Jim Wells,2023-09-25 00:07:45,2023,39
Texas,Bee,2023-09-22 21:19:18,2023,38
Texas,Duval,2023-09-23 00:39:00,2023,38
Texas,Starr,2023-09-11 19:41:57,2023,37
Texas,Duval,2023-09-07 22:32:24,2023,36
Texas,Liberty,2023-10-24 18:23:00,2023,43
Texas,Jasper,2023-10-21 17:52:00,2023,42
Texas,Jefferson,2023-10-21 19:46:00,2023,42
Texas,Orange,2023-10-21 20:16:00,2023,42
Texas,Liberty,2023-10-23 18:31:00,2023,43
Texas,Jasper,2023-10-23 17:18:00,2023,43
Texas,Tyler,2023-10-22 02:31:00,2023,43
Texas,Tyler,2023-10-20 21:05:00,2023,42
Texas,Jasper,2023-10-20 19:55:00,2023,42
Texas,Jasper,2023-10-18 18:10:00,2023,42
Texas,Hardin,2023-10-16 23:32:00,2023,42
Texas,Polk,2023-10-20 21:40:00,2023,42
Texas,Jasper,2023-09-08 18:20:25,2023,36
Texas,Bastrop,2023-10-17 00:07:28,2023,42
Texas,Jasper,2023-10-20 18:58:00,2023,42
Texas,Jasper,2023-10-21 17:47:00,2023,42
Texas,Jasper,2023-10-21 16:21:00,2023,42
Texas,Jasper,2023-10-18 19:05:00,2023,42
Texas,Jasper,2023-10-21 18:04:00,2023,42
Texas,Jasper,2023-10-20 19:21:00,2023,42
Texas,Bell,2023-10-18 19:25:08,2023,42
Texas,Orange,2023-10-15 22:28:00,2023,42
Texas,Trinity,2023-10-09 17:36:00,2023,41
Texas,Orange,2023-10-16 00:27:00,2023,42
Texas,Jasper,2023-10-10 01:08:00,2023,41
Texas,Houston,2023-09-02 18:21:00,2023,35
Texas,Jasper,2023-10-09 19:13:00,2023,41
Texas,Nacogdoches,2023-10-03 00:32:00,2023,40
Texas,Fayette,2023-10-06 20:03:40,2023,40
Texas,Jasper,2023-10-02 19:43:00,2023,40
Texas,Jasper,2023-09-08 05:54:00,2023,36
Texas,Tyler,2023-10-02 19:21:00,2023,40
Texas,Angelina,2023-10-02 00:06:00,2023,40
Texas,Montgomery,2023-10-01 23:02:00,2023,40
Texas,Cherokee,2023-09-30 18:12:00,2023,39
Texas,Trinity,2023-09-30 20:09:00,2023,39
Texas,Houston,2023-09-30 20:56:00,2023,39
Texas,Sabine,2023-09-30 20:45:00,2023,39
Texas,Montgomery,2023-10-01 16:57:00,2023,40
Texas,Newton,2023-09-22 18:42:00,2023,38
Texas,Nacogdoches,2023-09-26 03:24:00,2023,39
Texas,Walker,2023-09-23 21:30:00,2023,38
Texas,Walker,2023-09-29 21:30:00,2023,39
Texas,Newton,2023-09-25 00:30:00,2023,39
Texas,Refugio,2023-09-29 20:15:54,2023,39
Texas,Bastrop,2023-09-18 21:44:55,2023,38
Texas,Tyler,2023-09-20 18:48:00,2023,38
Texas,San Jacinto,2023-09-20 20:55:32,2023,38
Texas,Newton,2023-09-19 16:44:00,2023,38
Texas,Jefferson,2023-09-20 20:30:00,2023,38
Texas,Harris,2023-09-20 19:44:00,2023,38
Texas,Trinity,2023-09-09 23:37:00,2023,36
Texas,Walker,2023-09-08 22:35:00,2023,36
Texas,Walker,2023-09-09 19:55:00,2023,36
Texas,Newton,2023-09-11 11:27:17,2023,37
Texas,Hardin,2023-09-10 00:17:00,2023,37
Texas,DeWitt,2023-09-14 19:42:44,2023,37
Texas,Hardin,2023-09-09 19:40:00,2023,36
Texas,Harris,2023-09-03 23:21:19,2023,36
Texas,Trinity,2023-09-10 18:54:23,2023,37
Texas,Jasper,2023-09-09 22:06:00,2023,36
Texas,Bastrop,2023-09-16 01:52:00,2023,37
Texas,Harris,2023-09-09 14:22:00,2023,36
Texas,San Augustine,2023-09-09 14:28:00,2023,36
Texas,Newton,2023-09-17 20:57:00,2023,38
Texas,Orange,2023-09-08 19:06:29,2023,36
Texas,Newton,2023-09-09 00:01:25,2023,36
Texas,Houston,2023-09-09 01:54:56,2023,36
Texas,San Patricio,2023-09-13 18:40:32,2023,37
Texas,San Jacinto,2023-09-02 23:18:09,2023,35
Texas,Walker,2023-03-14 07:00:00,2023,11
Texas,Polk,2023-03-11 18:52:00,2023,10
Texas,Polk,2023-09-05 02:49:42,2023,36
Texas,Harris,2023-09-05 16:49:11,2023,36
Texas,Jasper,2023-09-06 22:50:00,2023,36
Texas,Angelina,2023-09-04 18:29:00,2023,36
